,posted,neighborhood,post title,number bedrooms,sqft,URL,price
78,2022-05-22 06:18," (1221 W. 3rd St. , Los Angeles, CA)","Soothing Spa, ATM Machine, Large Picture Windows",2,1218.0,https://losangeles.craigslist.org/wst/apa/d/los-angeles-soothing-spa-atm-machine/7476845168.html,"3,565"
79,2022-05-22 06:15, (Westwood 90024),Large Westwood Top Floor 2BR 2BA Penthouse Loft w/ Extra High Ceilings,2,,https://losangeles.craigslist.org/wst/apa/d/los-angeles-large-westwood-top-floor/7477715781.html,"4,595"
80,2022-05-22 06:10, (Westwood 90024/UCLA),Spacious Westwood 2 Bed / 2 Bath Near UCLA w/ Parking,2,,https://losangeles.craigslist.org/wst/apa/d/los-angeles-spacious-westwood-bed-bath/7478461407.html,"3,925"
81,2022-05-22 06:05, (Century City),Beautiful Studio 1BA in Century City w/ Washer/Dryer,,,https://losangeles.craigslist.org/wst/apa/d/los-angeles-beautiful-studio-1ba-in/7479313396.html,"2,550"
82,2022-05-22 06:00," (Westwood 90024, UCLA, Brentwood, West LA, Beverly Hills)",Westwood Bachelor+central air/heat/kitchenette/wood flooring,,,https://losangeles.craigslist.org/wst/apa/d/los-angeles-westwood-bachelorcentral/7479313267.html,"1,950"
83,2022-05-22 05:57, (Frazier Park),CUSTOM VIEW HOME 3+2.5  NORTH OF VALENCIA (FRAZIER PARK AREA),3,1501.0,https://losangeles.craigslist.org/wst/apa/d/lebec-custom-view-home-325-north-of/7478680583.html,"2,495"
84,2022-05-22 05:55," (Westwood 90024/UCLA, Brentwood, West LA, Beverly Hills)",2 Bed 2 Bath Apt w/ Wood Flooring/Great View of Westwood Skyline,2,,https://losangeles.craigslist.org/wst/apa/d/los-angeles-bed-bath-apt-wood-flooring/7479311107.html,"3,750"
85,2022-05-22 05:50," (Westwood 90024/UCLA, Brentwood, West LA, Beverly Hills)",Westwood Bachelor Apartment w/ Laminate Floors & Parking,,,https://losangeles.craigslist.org/wst/apa/d/los-angeles-westwood-bachelor-apartment/7479310999.html,"1,795"
86,2022-05-22 05:45," (Westwood 90024/UCLA, Brentwood, West LA, Beverly Hills)","Westwood 2BR 2BA w/ Central Air, Parking and More",2,,https://losangeles.craigslist.org/wst/apa/d/los-angeles-westwood-2br-2ba-central/7479310853.html,"3,695"
87,2022-05-22 05:41," (Westwood, Los Angeles, California, 90024)","Westwood 2BR 2BA+Private Balcony+Fireplace, Parking/Gym",1,,https://losangeles.craigslist.org/wst/apa/d/los-angeles-westwood-2br-2baprivate/7480977404.html,"3,450"
88,2022-05-22 05:36, (Westwood 90024),"Westwood Studio Apartment w/ Kitchen Appliances, Parking",,,https://losangeles.craigslist.org/wst/apa/d/los-angeles-westwood-studio-apartment/7482633758.html,"2,200"
89,2022-05-22 05:30," (Westwood 90024/UCLA, Brentwood, West LA, Beverly Hills)","Westwood 1 Bedroom Apt w/ Kitchen Appliances, Fireplace, Parking +More",1,,https://losangeles.craigslist.org/wst/apa/d/los-angeles-westwood-bedroom-apt/7482633296.html,"2,625"
90,2022-05-22 05:30," (415 Gayley Ave., Los Angeles, CA)","Change Is In The Air, Feel Today",1,700.0,https://losangeles.craigslist.org/wst/apa/d/los-angeles-change-is-in-the-air-feel/7483445130.html,"2,738"
91,2022-05-22 05:25, (VENICE BEACH CALIFORNIA),CHARMING TWO STORY GARDEN STYLE TOWNHOUSE,2,1400.0,https://losangeles.craigslist.org/wst/apa/d/venice-charming-two-story-garden-style/7480170967.html,"4,990"
92,2022-05-22 05:25, (Westwood 90024),Westwood 1 Bed / 1 Bath Apartment w/ Fireplace/Kitchen Appliances,1,,https://losangeles.craigslist.org/wst/apa/d/los-angeles-westwood-bed-bath-apartment/7483497309.html,"2,595"
93,2022-05-22 05:25," (1447 Lincoln Boulevard, Santa Monica, CA)",Modern 1 bedroom available !!!,1,375.0,https://losangeles.craigslist.org/wst/apa/d/santa-monica-modern-bedroom-available/7481639504.html,"2,318"
94,2022-05-22 05:20, (Westwood),Top floor 1 bed 1 bath penthouse apt w/ fireplace/parking. Westwood!,1,,https://losangeles.craigslist.org/wst/apa/d/los-angeles-top-floor-bed-bath/7483497167.html,"2,850"
95,2022-05-22 05:16," (Marina Del Rey, Venice, Santa Monica)",URBAN 1BR - Sunny South Windows.,1,513.0,https://losangeles.craigslist.org/wst/apa/d/marina-del-rey-urban-1br-sunny-south/7486810399.html,"2,924"
96,2022-05-22 05:15, (Westwood),"Westwood 2BR 2BA w/ Balcony, Fireplace, Parking Available Now!",2,,https://losangeles.craigslist.org/wst/apa/d/los-angeles-westwood-2br-2ba-balcony/7484260843.html,"3,700"
97,2022-05-22 05:11, (Westwood/90024/UCLA),Walk To Everything! Westwood 2BR 2BA +Parking/Gym Available Now!,2,,https://losangeles.craigslist.org/wst/apa/d/los-angeles-walk-to-everything-westwood/7484260717.html,"3,650"
98,2022-05-22 05:08," (Marina Del Rey, Venice, Santa Monica)",URBAN 1BR - NOW SHOWING,1,513.0,https://losangeles.craigslist.org/wst/apa/d/marina-del-rey-urban-1br-now-showing/7486808622.html,"2,924"
99,2022-05-22 05:05, (Westwood 90024),"Unique 1 Bedroom, 1 Bath Apt w/ Your Own Private Entrance!!",1,,https://losangeles.craigslist.org/wst/apa/d/los-angeles-unique-bedroom-bath-apt/7485133103.html,"2,675"
100,2022-05-22 05:03, (Marina Del Rey - Santa Monica - Venice Beach),PENTHOUSE with Office - Huge Sundeck.,2,1233.0,https://losangeles.craigslist.org/wst/apa/d/los-angeles-penthouse-with-office-huge/7486808320.html,"5,249"
101,2022-05-22 05:01, (Westwood 90024),Westwood Unique 1 Bed / 1 Bath Apartment Near UCLA!,1,,https://losangeles.craigslist.org/wst/apa/d/los-angeles-westwood-unique-bed-bath/7485983625.html,"3,050"
102,2022-05-22 05:00," (1221 W. 3rd St. , Los Angeles, CA)","Crown Moldings, Soothing Spa, Concierge Services",2,979.0,https://losangeles.craigslist.org/wst/apa/d/los-angeles-crown-moldings-soothing-spa/7485034903.html,"2,332"
103,2022-05-22 04:57, (Westwood 90024),1 Bed / 1 Bath Westwood Apt w/ Laminate/Carpet/Central Air/Fireplace,1,,https://losangeles.craigslist.org/wst/apa/d/los-angeles-bed-bath-westwood-apt/7485983476.html,"2,495"
104,2022-05-22 04:54," (1410 5th Street, Santa Monica, CA)","Easy Access to Freeways, Elevator Access, Elfa Closet Systems",2,976.0,https://losangeles.craigslist.org/wst/apa/d/santa-monica-easy-access-to-freeways/7481541460.html,"4,999"
105,2022-05-22 04:52, (Marina Del Rey - Venice - Santa Monica),PENTHOUSE with 35ft Balcony,2,1233.0,https://losangeles.craigslist.org/wst/apa/d/los-angeles-penthouse-with-35ft-balcony/7486806569.html,"5,249"
106,2022-05-22 04:43," (11090 Strathmore Dr, Los Angeles, CA)","In the Heart of Westwood, Barbecue Area, Hardwood Floors",1,450.0,https://losangeles.craigslist.org/wst/apa/d/los-angeles-in-the-heart-of-westwood/7479958981.html,"2,315"
107,2022-05-22 04:36," (Westwood 90024/UCLA, Brentwood, West LA, Beverly Hills)",Westwood Top Floor 1 Bed / 1 Bath PH w/ High Ceilings and Great Light,1,,https://losangeles.craigslist.org/wst/apa/d/los-angeles-westwood-top-floor-bed-bath/7486804275.html,"2,825"
108,2022-05-22 04:35," (Westwood 90024/UCLA, Brentwood, West LA, Beverly Hills)","Top Floor 2 Bed Westwood PH w/ High Ceilings, Fireplace and Parking",2,,https://losangeles.craigslist.org/wst/apa/d/los-angeles-top-floor-bed-westwood-ph/7486804121.html,"3,825"
109,2022-05-22 04:16," (1221 W. 3rd St. , Los Angeles, CA)","24-Hour Doorman, ATM Machine, Den/Study",2,985.0,https://losangeles.craigslist.org/wst/apa/d/los-angeles-24-hour-doorman-atm-machine/7476834927.html,"2,981"
110,2022-05-22 04:13, (Beverly Hills),STUNNING BEVERLY HILLS HUGE APARTMENT FOR RENT,2,1500.0,https://losangeles.craigslist.org/wst/apa/d/beverly-hills-stunning-beverly-hills/7485535111.html,"4,250"
111,2022-05-22 04:13, (Beverly Hills),Gorgeous Beverly Hills Huge Apartment for Lease,2,1500.0,https://losangeles.craigslist.org/wst/apa/d/beverly-hills-gorgeous-beverly-hills/7485535551.html,"4,250"
112,2022-05-22 04:06, (2038 Holt Ave.),************Palms Lower 1+1****************************,1,,https://losangeles.craigslist.org/wst/apa/d/los-angeles-palms-lower-11/7480451555.html,"1,375"
113,2022-05-22 03:58, (Gardena),Outstanding one bed apartment in the best location ever,1,600.0,https://losangeles.craigslist.org/wst/apa/d/gardena-outstanding-one-bed-apartment/7484361917.html,"1,250"
114,2022-05-22 03:23," (3740 Keystone Ave, Los Angeles, CA)","Effortless, Modern, Scenic",2,1000.0,https://losangeles.craigslist.org/wst/apa/d/los-angeles-effortless-modern-scenic/7477605742.html,"3,495"
115,2022-05-22 03:18," (1447 Lincoln Boulevard, Santa Monica, CA)","Private Balconies, Elfa Closet System, Hardwood-Inspired Floors",1,375.0,https://losangeles.craigslist.org/wst/apa/d/santa-monica-private-balconies-elfa/7485056943.html,"2,318"
116,2022-05-22 02:36," (11090 Strathmore Dr, Los Angeles, CA)","Refrigerator Included, On-Site Management, Vertical Window Coverings",1,450.0,https://losangeles.craigslist.org/wst/apa/d/los-angeles-refrigerator-included-on/7477181499.html,"2,315"
117,2022-05-22 02:29," (1502 Broadway, Santa Monica, CA)","Subterranean gated parking available, Assigned parking, Bike storage",1,770.0,https://losangeles.craigslist.org/wst/apa/d/santa-monica-subterranean-gated-parking/7482315480.html,"3,599"
