,posted,neighborhood,post title,number bedrooms,sqft,URL,price
10,2022-05-23 11:21, (West Covina),CHECK OUT THIS PET-FRIENDLY 2R/2BA APT. WITH TIMESAVING APPLIANCES,2,890.0,https://losangeles.craigslist.org/sgv/apa/d/la-puente-check-out-this-pet-friendly/7487349337.html,"2,545"
11,2022-05-23 11:20, (san gabriel valley),"Parking, Fitness Center, Balcony/Patio",1,775.0,https://losangeles.craigslist.org/sgv/apa/d/pasadena-parking-fitness-center-balcony/7478023121.html,"3,020"
12,2022-05-23 11:20," (Eastvale, Corona & Chino Hills)",Apply For Rentals With Less Then Perfect Credit,4,,https://losangeles.craigslist.org/sgv/apa/d/corona-apply-for-rentals-with-less-then/7487343169.html,"2,500"
13,2022-05-23 11:13, (WEST COVINA),TWO BEDROOMS ONE BATH AVAILABLE NOW.,2,875.0,https://losangeles.craigslist.org/sgv/apa/d/west-covina-two-bedrooms-one-bath/7487347853.html,"2,448"
14,2022-05-23 11:12, (Rowland Heights),JOIN OUR WAITLIST! RESERVE!CALL JESSICA,2,,https://losangeles.craigslist.org/sgv/apa/d/la-puente-join-our-waitlist-reservecall/7487346891.html,"2,540"
15,2022-05-23 11:11, (Playhouse District),2 Bed Loft! Top Floor ! View of SanGabriel Mountains! Hardwood Floors!,2,1273.0,https://losangeles.craigslist.org/sgv/apa/d/pasadena-bed-loft-top-floor-view-of/7487346714.html,"4,461"
16,2022-05-23 11:10, (West Covina),"Cable Ready, Sparkling Pool/Jacuuzi / Gym / Luxurious Living",3,1292.0,https://losangeles.craigslist.org/sgv/apa/d/west-covina-cable-ready-sparkling-pool/7487345753.html,"2,995"
17,2022-05-23 11:08," (Sturtevant Dr, Sierra Madre, CA)",Cozy 1bed/1bath available for rent,1,700.0,https://losangeles.craigslist.org/sgv/apa/d/sierra-madre-cozy-1bed-1bath-available/7483775931.html,"1,300"
18,2022-05-23 11:08, (Playhouse District),Top Floor Loft! Colorado View! Hardwood Flooring! Designer Finish!,,1645.0,https://losangeles.craigslist.org/sgv/apa/d/pasadena-top-floor-loft-colorado-view/7487344652.html,"4,307"
19,2022-05-23 11:08," (Sturtevant Dr, Sierra Madre, CA)",Spacious and lovely 1bed/1bath available,1,700.0,https://losangeles.craigslist.org/sgv/apa/d/sierra-madre-spacious-and-lovely-1bed/7483802842.html,"1,300"
20,2022-05-23 11:06, (West Covina),Sparkling pool/ Lush Living / Gym and Spa available,2,945.0,https://losangeles.craigslist.org/sgv/apa/d/west-covina-sparkling-pool-lush-living/7481402628.html,"2,165"
21,2022-05-23 11:06, (west covina),"Cable Ready, Sparkling Pool/Jacuuzi / Gym / Luxurious Living",2,957.0,https://losangeles.craigslist.org/sgv/apa/d/west-covina-cable-ready-sparkling-pool/7483640266.html,"2,245"
22,2022-05-23 11:06, (West Covina),1 bedroom 1 bath - Spacious - Beautiful Landscaping Available Now!,1,635.0,https://losangeles.craigslist.org/sgv/apa/d/west-covina-bedroom-bath-spacious/7483643032.html,"1,895"
23,2022-05-23 11:06, (West Covina),1 bedroom 1 bath - Spacious - Beautiful Landscaping Available Now!,1,635.0,https://losangeles.craigslist.org/sgv/apa/d/west-covina-bedroom-bath-spacious/7481400892.html,"1,925"
24,2022-05-23 11:06, (West Covina),ARE YOU MOVING?? - Tour our Spectacular Apartment Homes today!,2,957.0,https://losangeles.craigslist.org/sgv/apa/d/west-covina-are-you-moving-tour-our/7483641897.html,"2,245"
25,2022-05-23 11:05, (West Covina),ARE YOU MOVING?? - Tour our Spectacular Apartment Homes today!,2,957.0,https://losangeles.craigslist.org/sgv/apa/d/west-covina-are-you-moving-tour-our/7478175545.html,"2,295"
26,2022-05-23 11:05, (san gabriel valley),"Professional Management Staff, Fitness Center, Dishwasher",1,628.0,https://losangeles.craigslist.org/sgv/apa/d/canyon-country-professional-management/7484827133.html,"1,819"
27,2022-05-23 11:04, (West Covina),"Cable ready, Sparkling Pool/Jacuuzi / Gym / Luxurious Living",2,957.0,https://losangeles.craigslist.org/sgv/apa/d/west-covina-cable-ready-sparkling-pool/7478173719.html,"2,245"
28,2022-05-23 11:00, (San Dimas),"Walk-In Closets, Central Air Conditioning and Ceiling Fans",2,912.0,https://losangeles.craigslist.org/sgv/apa/d/san-dimas-walk-in-closets-central-air/7487339849.html,"2,475"
29,2022-05-23 10:59, (san gabriel valley),"Laminate Flooring, Black Appliances, 1st Floor",,720.0,https://losangeles.craigslist.org/sgv/apa/d/pasadena-laminate-flooring-black/7486555561.html,"2,638"
30,2022-05-23 10:49, (san gabriel valley),Zip-a-dee-doo-dah Day!! 2 Weeks FREE & $500 Off Move In!!!,2,1010.0,https://losangeles.craigslist.org/sgv/apa/d/glendora-zip-dee-doo-dah-day-weeks-free/7486298214.html,"3,040"
31,2022-05-23 10:45, (Baldwin Park),Just Listed- Completely Remodeled Condo,2,769.0,https://losangeles.craigslist.org/sgv/apa/d/baldwin-park-just-listed-completely/7487331505.html,"2,150"
32,2022-05-23 10:34, (san gabriel valley),Lovely 1 bedroom 1 bath apt. in Pasadena!,1,,https://losangeles.craigslist.org/sgv/apa/d/pasadena-lovely-bedroom-bath-apt-in/7486221034.html,"1,995"
33,2022-05-23 10:33, (san gabriel valley),Lovely 1 bedroom 1 bath apt. in Pasadena!,1,,https://losangeles.craigslist.org/sgv/apa/d/pasadena-lovely-bedroom-bath-apt-in/7477590866.html,"1,925"
34,2022-05-23 10:33, (Covina),Highly Upgraded 2+2.5 Townhouse in Covina^ BBQ/Picnic Area^ Gym^ Pool,2,1200.0,https://losangeles.craigslist.org/sgv/apa/d/covina-highly-upgraded-225-townhouse-in/7487325070.html,"2,750"
35,2022-05-23 10:29, (Cites in San Gabriel Valley),Rentals For Business Owners,4,,https://losangeles.craigslist.org/sgv/apa/d/arcadia-rentals-for-business-owners/7487318234.html,"2,600"
36,2022-05-23 10:27," (Orange, L.A. & Inland Empire)",Rentals.! Get Approved Fast,3,,https://losangeles.craigslist.org/sgv/apa/d/valencia-rentals-get-approved-fast/7487316389.html,"2,600"
37,2022-05-23 10:25, (san gabriel valley),Charming 2 bedroom Apartment in Montrose!!,2,,https://losangeles.craigslist.org/sgv/apa/d/montrose-charming-bedroom-apartment-in/7477569852.html,"2,250"
38,2022-05-23 10:23," (27303 N. Sara St., Los Angeles, CA)","Stackable Washer and Dryer, Spacious Kitchen Pantry, Cable Ready",1,628.0,https://losangeles.craigslist.org/sgv/apa/d/canyon-country-stackable-washer-and/7484965769.html,"1,819"
39,2022-05-23 10:21, (san gabriel valley),"Great Location in La Verne, Come View Today",1,772.0,https://losangeles.craigslist.org/sgv/apa/d/san-dimas-great-location-in-la-verne/7481404820.html,"2,314"
40,2022-05-23 10:13, (Pasadena),"PET Friendly, Pool, BBQ Area, Mountain Views, Parking, Private balcony",1,700.0,https://losangeles.craigslist.org/sgv/apa/d/pasadena-pet-friendly-pool-bbq-area/7487314298.html,"1,995"
41,2022-05-23 10:10, (Pasadena),"Apartment living like a house, characters 2+2,laundry hook-up",2,,https://losangeles.craigslist.org/sgv/apa/d/pasadena-apartment-living-like-house/7487312625.html,"2,495"
42,2022-05-23 10:06, (san gabriel valley),"1bd 1ba, Separate dining area, Hacienda Heights CA",1,650.0,https://losangeles.craigslist.org/sgv/apa/d/hacienda-heights-1bd-1ba-separate/7480422444.html,"2,084"
43,2022-05-23 10:05," (Eastvale, Corona & Chino Hills)",Rentals in your area,4,,https://losangeles.craigslist.org/sgv/apa/d/corona-rentals-in-your-area/7486328920.html,"2,600"
44,2022-05-23 10:05, (West Covina - 4 min. from mall & 10 fwy),☀🌼 Lovely Park-Like Setting in GREAT Location 🌷☀,2,,https://losangeles.craigslist.org/sgv/apa/d/west-covina-lovely-park-like-setting-in/7487309603.html,"1,995"
45,2022-05-23 10:00, (San Dimas),Fully Furnished Studio,1,,https://losangeles.craigslist.org/sgv/apa/d/san-dimas-fully-furnished-studio/7487306638.html,"3,115"
46,2022-05-23 09:55, (San Dimas),Comfortable 1 BD 1 BA for rent in quiet San Dimas community,1,550.0,https://losangeles.craigslist.org/sgv/apa/d/san-dimas-comfortable-bd-ba-for-rent-in/7487303965.html,"1,675"
47,2022-05-23 09:47, (Pico Rivera),PICO RIVERA! Studio! Non Renovated!,,395.0,https://losangeles.craigslist.org/sgv/apa/d/downey-pico-rivera-studio-non-renovated/7486245976.html,"1,595"
48,2022-05-23 09:43, (Pasadena),Renovated 2Bed/1Bath Home!***Large Backyard.,2,636.0,https://losangeles.craigslist.org/sgv/apa/d/pasadena-renovated-2bed-1bath-homelarge/7487296878.html,"2,350"
49,2022-05-23 09:42, (Rowland Heights),Exquisite courtyard and garden views at Pheasant Ridge,2,,https://losangeles.craigslist.org/sgv/apa/d/la-puente-exquisite-courtyard-and/7487296496.html,"2,540"
50,2022-05-23 09:39," (Rowland Heights, Diamond Bar, Pomona, Brea)","So much to offer, without breaking the budget!",1,636.0,https://losangeles.craigslist.org/sgv/apa/d/rowland-heights-so-much-to-offer/7487295111.html,"2,070"
51,2022-05-23 09:39, (san gabriel valley),Look No Further~One Month Free! Luxury Living.,2,1010.0,https://losangeles.craigslist.org/sgv/apa/d/glendora-look-no-furtherone-month-free/7475848792.html,"2,980"
52,2022-05-23 09:36, (san gabriel valley),"2 Bedroom 2 Bathroom, Onsite Playground, Hacienda Heights, CA",2,955.0,https://losangeles.craigslist.org/sgv/apa/d/hacienda-heights-bedroom-bathroom/7487293381.html,"2,988"
53,2022-05-23 09:31, (san gabriel valley),"2bd 2ba, Onsite playground, In Hacienda Heights",2,955.0,https://losangeles.craigslist.org/sgv/apa/d/hacienda-heights-2bd-2ba-onsite/7481151056.html,"2,998"
54,2022-05-23 09:30, (1030 E. Green Street),Prime Location in Pasadena!  Apartment for Rent,,270.0,https://losangeles.craigslist.org/sgv/apa/d/pasadena-prime-location-in-pasadena/7487289829.html,"1,450"
55,2022-05-23 09:28, (san gabriel valley),"Work From Home In Your 1 Bed x 1 Bath Apt. + Retail Space, Tour Today!",1,,https://losangeles.craigslist.org/sgv/apa/d/los-angeles-work-from-home-in-your-bed/7487288844.html,"1,645"
56,2022-05-23 09:27, (Pasadena),PASADENA Large Studio W/ Stainless Steel Appls | Brand New Property,,430.0,https://losangeles.craigslist.org/sgv/apa/d/pasadena-pasadena-large-studio/7487287952.html,"1,920"
57,2022-05-23 09:27," (18005 W. Anne's Circle, Los Angeles, CA)",Newly Remodeled Ground Unit!! 3 Bed 2 Bath,3,1167.0,https://losangeles.craigslist.org/sgv/apa/d/canyon-country-newly-remodeled-ground/7475556183.html,"3,299"
58,2022-05-23 09:21, (san gabriel valley),Luxury Interior Finishes + High-End W/D || Newer 1 BED in Glendale,1,,https://losangeles.craigslist.org/sgv/apa/d/los-angeles-luxury-interior-finishes/7487284637.html,"1,645"
59,2022-05-23 09:21, (WEST COVINA),TWO BEDROOM TWO BATH AVAILABLE NOW!,2,1012.0,https://losangeles.craigslist.org/sgv/apa/d/west-covina-two-bedroom-two-bath/7487284315.html,"2,568"
60,2022-05-23 09:20," (Rowland Heights, Diamond Bar, Pomona, Brea)","So much to offer, without breaking the budget!",1,636.0,https://losangeles.craigslist.org/sgv/apa/d/rowland-heights-so-much-to-offer/7487283614.html,"2,070"
61,2022-05-23 09:19, (Rowland Heights),HEY YOU! YES YOU!! Exquisite garden views at Pheasant Ridge,2,,https://losangeles.craigslist.org/sgv/apa/d/la-puente-hey-you-yes-you-exquisite/7487283344.html,"2,540"
62,2022-05-23 09:16, (Rowland Heights),HEY YOU! YES YOU!! Exquisite garden views at Pheasant Ridge,2,,https://losangeles.craigslist.org/sgv/apa/d/la-puente-hey-you-yes-you-exquisite/7487281583.html,"2,540"
63,2022-05-23 09:16, (West Covina),"Lease This Pet-Friendly, Two-Bedroom, Two-Bathroom Apartment!",2,890.0,https://losangeles.craigslist.org/sgv/apa/d/la-puente-lease-this-pet-friendly-two/7487281260.html,"2,545"
64,2022-05-23 09:14, (san gabriel valley),Looking for your next home sweet home? call today.,1,,https://losangeles.craigslist.org/sgv/apa/d/los-angeles-looking-for-your-next-home/7487280352.html,"1,645"
65,2022-05-23 09:13, (Rowland Heights),Exquisite courtyard and garden views at Pheasant Ridge,2,,https://losangeles.craigslist.org/sgv/apa/d/la-puente-exquisite-courtyard-and/7487279792.html,"2,540"
66,2022-05-23 09:08," (134 E. Foothill Blvd., Pomona, CA)",East Foothill (Pomona) - 4 Studio Apartments Available,,,https://losangeles.craigslist.org/sgv/apa/d/pomona-east-foothill-pomona-studio/7481388320.html,"1,650"
67,2022-05-23 09:08, (san gabriel valley),"Historical Building, Courtyard Patio, 1 Bedroom in Old Town Pasadena",,409.0,https://losangeles.craigslist.org/sgv/apa/d/pasadena-historical-building-courtyard/7487276808.html,"1,695"
68,2022-05-23 09:07, (Pasadena),You've picked a great space! We're near public transport,2,833.0,https://losangeles.craigslist.org/sgv/apa/d/pasadena-youve-picked-great-space-were/7487276069.html,"2,750"
69,2022-05-23 09:07, (Rowland Heights),THE SEARCH IS OVER!! Check this 2 bed 2 bath out!,2,,https://losangeles.craigslist.org/sgv/apa/d/la-puente-the-search-is-over-check-this/7487275988.html,"2,615"
70,2022-05-23 09:07, (Rowland Heights),THE SEARCH IS OVER!! Check this 2 bed 2 bath out!,2,,https://losangeles.craigslist.org/sgv/apa/d/la-puente-the-search-is-over-check-this/7487275844.html,"2,615"
71,2022-05-23 09:06, (Rowland Heights),Exquisite courtyard and garden views at Pheasant Ridge,2,,https://losangeles.craigslist.org/sgv/apa/d/la-puente-exquisite-courtyard-and/7487275698.html,"2,540"
72,2022-05-23 09:05, (Rowland Heights),THIS IS A SIGN THE WAITLIST OPEN NOW!,2,,https://losangeles.craigslist.org/sgv/apa/d/la-puente-this-is-sign-the-waitlist/7487274951.html,"2,540"
73,2022-05-23 09:05, (Rowland Heights),Exquisite courtyard and garden views at Pheasant Ridge,2,,https://losangeles.craigslist.org/sgv/apa/d/la-puente-exquisite-courtyard-and/7487274798.html,"2,540"
74,2022-05-23 09:04, (san gabriel valley),"Pet Friendly, Controlled Access, Laundry care centers",2,950.0,https://losangeles.craigslist.org/sgv/apa/d/san-dimas-pet-friendly-controlled/7487271419.html,"2,504"
75,2022-05-23 09:01, (Pasadena),A cozy place for you and your pets to call home. Pet friendly!,2,888.0,https://losangeles.craigslist.org/sgv/apa/d/pasadena-cozy-place-for-you-and-your/7487272279.html,"2,775"
76,2022-05-23 09:01, (Pomona),Gated apartment complex with in unit W/D,2,956.0,https://losangeles.craigslist.org/sgv/apa/d/pomona-gated-apartment-complex-with-in/7487272102.html,"2,300"
77,2022-05-23 09:00, (Azusa),Beautiful 3 bedroom in Azusa,3,,https://losangeles.craigslist.org/sgv/apa/d/azusa-beautiful-bedroom-in-azusa/7485300810.html,"3,195"
78,2022-05-23 09:00, (Azusa),3 bedroom home,3,,https://losangeles.craigslist.org/sgv/apa/d/azusa-bedroom-home/7485294843.html,"3,000"
79,2022-05-23 09:00, (san gabriel valley),Studio in Monrovia,,,https://losangeles.craigslist.org/sgv/apa/d/monrovia-studio-in-monrovia/7476243487.html,"1,950"
80,2022-05-23 09:00, (san gabriel valley),Studio available in Azusa,,,https://losangeles.craigslist.org/sgv/apa/d/azusa-studio-available-in-azusa/7476238610.html,"1,950"
81,2022-05-23 09:00, (san gabriel valley),2 Bedroom in Baldwin Park,2,,https://losangeles.craigslist.org/sgv/apa/d/west-covina-bedroom-in-baldwin-park/7476168265.html,"2,450"
82,2022-05-23 09:00, (san gabriel valley),1 Bedroom  in Pasadena,1,,https://losangeles.craigslist.org/sgv/apa/d/pasadena-bedroom-in-pasadena/7476165892.html,"2,100"
83,2022-05-23 09:00, (san gabriel valley),1 Bedroom in Monrovia,1,,https://losangeles.craigslist.org/sgv/apa/d/monrovia-bedroom-in-monrovia/7476152069.html,"2,100"
84,2022-05-23 09:00, (Azusa),1 Bedroom  in Azusa,1,,https://losangeles.craigslist.org/sgv/apa/d/azusa-bedroom-in-azusa/7476150379.html,"2,100"
85,2022-05-23 09:00, (Pasadena),2 bedroom in Pasadena,2,,https://losangeles.craigslist.org/sgv/apa/d/pasadena-bedroom-in-pasadena/7476142482.html,"2,750"
86,2022-05-23 09:00, (san gabriel valley),2 Bedroom in Monrovia,2,,https://losangeles.craigslist.org/sgv/apa/d/monrovia-bedroom-in-monrovia/7476139752.html,"2,750"
87,2022-05-23 09:00, (san gabriel valley),2 Bedroom in Azusa,2,,https://losangeles.craigslist.org/sgv/apa/d/azusa-bedroom-in-azusa/7476137583.html,"2,750"
88,2022-05-23 09:00, (san gabriel valley),3 Bedroom in Pasadena,3,,https://losangeles.craigslist.org/sgv/apa/d/pasadena-bedroom-in-pasadena/7476135946.html,"3,600"
89,2022-05-23 09:00, (san gabriel valley),"2/BD, Separate dining area, Onsite playground",2,955.0,https://losangeles.craigslist.org/sgv/apa/d/hacienda-heights-bd-separate-dining/7486499328.html,"2,988"
90,2022-05-23 09:00, (Azusa),3 bedroom in Azusa,3,,https://losangeles.craigslist.org/sgv/apa/d/valyermo-bedroom-in-azusa/7476132429.html,"3,600"
91,2022-05-23 09:00, (Monrovia),3 Bedroom in Monrovia,3,,https://losangeles.craigslist.org/sgv/apa/d/arcadia-bedroom-in-monrovia/7476134194.html,"3,600"
92,2022-05-23 08:59, (Pasadena),Great Pet-Friendly Community in Pasadena! Ask for details!,2,833.0,https://losangeles.craigslist.org/sgv/apa/d/pasadena-great-pet-friendly-community/7487271024.html,"2,750"
93,2022-05-23 08:57, (Pasadena),Check out our new style! Beautiful upgrades at The Fairmount,2,888.0,https://losangeles.craigslist.org/sgv/apa/d/pasadena-check-out-our-new-style/7487269781.html,"2,775"
94,2022-05-23 08:56," (781 S GARFIELD AVE. MONTEREY PARK,CA)",NICE 2 BR 2 BATHS TOWNHOUSE STYLE APARTMENT IN MONTEREY PARK,2,,https://losangeles.craigslist.org/sgv/apa/d/monterey-park-nice-br-baths-townhouse/7487269342.html,"2,175"
95,2022-05-23 08:54, (PASADENA),Charming 1BR; / 1BA Light Filled Unit,1,637.0,https://losangeles.craigslist.org/sgv/apa/d/pasadena-charming-1br-1ba-light-filled/7487268345.html,"1,880"
96,2022-05-23 08:53, (san gabriel valley),"Pet Friendly, Air Conditioning, High-Speed WiFi",2,1622.0,https://losangeles.craigslist.org/sgv/apa/d/pasadena-pet-friendly-air-conditioning/7482085284.html,"4,280"
97,2022-05-23 08:52, (Covina),1 Bedroom in Covina | Swimming Pool | Fitness Center | BBQ Area,1,675.0,https://losangeles.craigslist.org/sgv/apa/d/covina-bedroom-in-covina-swimming-pool/7483832778.html,"2,400"
98,2022-05-23 08:51, (Monterey Park),1 bed + 1bath = 1700 讲中文,1,550.0,https://losangeles.craigslist.org/sgv/apa/d/monterey-park-bed-1bath/7486364846.html,"1,700"
99,2022-05-23 08:48, (san gabriel valley),No Way! 2 Weeks FREE & $500 off move in?? Where do I Sign??!!,2,1010.0,https://losangeles.craigslist.org/sgv/apa/d/glendora-no-way-weeks-free-500-off-move/7486310625.html,"2,980"
100,2022-05-23 08:47, (Diamond Bar (Walnut)),Diamond Bar (Walnut) 4BR 2BA house available for rent in June,4,1266.0,https://losangeles.craigslist.org/sgv/apa/d/walnut-diamond-bar-walnut-4br-2ba-house/7477202091.html,"3,500"
101,2022-05-23 08:41, (san gabriel valley),"On-Site Management, Pool, Elevator, WD",1,728.0,https://losangeles.craigslist.org/sgv/apa/d/pasadena-on-site-management-pool/7481548070.html,"2,799"
102,2022-05-23 08:37, (El Monte),TWO Good Not TWO Take! 3939 Maxson Rd.,2,,https://losangeles.craigslist.org/sgv/apa/d/el-monte-two-good-not-two-take-3939/7487246481.html,"2,100"
103,2022-05-23 08:34," (28923 N. Prarie Ln, Los Angeles, CA)","Two Relaxing Hot Spas, Range and Oven, Sundecks",3,1128.0,https://losangeles.craigslist.org/sgv/apa/d/canyon-country-two-relaxing-hot-spas/7479658856.html,"2,253"
104,2022-05-23 08:30, (West Covina),Modern 1x1 Apartment with On-Site Laundry Rooms Huge savings!,1,726.0,https://losangeles.craigslist.org/sgv/apa/d/la-puente-modern-1x1-apartment-with-on/7487254377.html,"2,118"
105,2022-05-23 08:29, (san gabriel valley),"Elevator , Pools , Central AC",1,728.0,https://losangeles.craigslist.org/sgv/apa/d/pasadena-elevator-pools-central-ac/7487253892.html,"2,821"
106,2022-05-23 08:22, (La Mirada),FIRST MONTH FREE !!! 1B 1B AVAILABLE !!! 11628_111,1,733.0,https://losangeles.craigslist.org/sgv/apa/d/la-mirada-first-month-free-1b-1b/7487249768.html,"2,630"
107,2022-05-23 08:22, (La Mirada),!!! MOVE IN SPECIAL !!! Pet :) 1 Bed 1 Bath 11628_115,1,731.0,https://losangeles.craigslist.org/sgv/apa/d/la-mirada-move-in-special-pet-bed-bath/7487250102.html,"2,630"
108,2022-05-23 08:18, (san gabriel valley),"Ceiling Fan, BBQ/Picnic Area, Fitness Center",1,772.0,https://losangeles.craigslist.org/sgv/apa/d/san-dimas-ceiling-fan-bbq-picnic-area/7484834293.html,"2,325"
109,2022-05-23 08:18, (san gabriel valley),"**************spacious 2bed,1bath**************",2,,https://losangeles.craigslist.org/sgv/apa/d/glendale-spacious-2bed1bath/7487248237.html,"1,750"
110,2022-05-23 08:12, (West Covina),Our TWO Is Doubly GOOD for you! San Bernardino Rd,2,,https://losangeles.craigslist.org/sgv/apa/d/covina-our-two-is-doubly-good-for-you/7487242164.html,"2,304"
111,2022-05-23 08:05, (Pasadena),One-of-a-Kind Cozy 1 Bed/1 Bath in the Heart of Pasadena!,1,,https://losangeles.craigslist.org/sgv/apa/d/pasadena-one-of-kind-cozy-bed-bath-in/7487229798.html,"1,925"
112,2022-05-23 08:04, (san gabriel valley),"Fantastic 1 Bedroom, Sparkling Pool and Spa, Downtown Long Beach",1,,https://losangeles.craigslist.org/sgv/apa/d/los-angeles-fantastic-bedroom-sparkling/7487240027.html,"1,645"
113,2022-05-23 07:54, (Arcadia),Fully Furnished Studio,1,,https://losangeles.craigslist.org/sgv/apa/d/arcadia-fully-furnished-studio/7487234960.html,"3,080"
114,2022-05-23 07:50," (Alhambra, Pasadena, Monterey Park, Rosemead, San Gabriel,)",Just Renovated 2bed 2bath 2 Parking Spacious As Large As 3 bedroom,2,1200.0,https://losangeles.craigslist.org/sgv/apa/d/los-angeles-just-renovated-2bed-2bath/7476117943.html,"2,100"
115,2022-05-23 07:50," (Monterey Park, Rosemead, San Gabriel, Alhambra, Pasadena,)",2Bedroom 1.5Bathroom 2story townhouse free 2Car gated Parking FreeWIFI,2,1300.0,https://losangeles.craigslist.org/sgv/apa/d/rosemead-2bedroom-15bathroom-2story/7482362984.html,"2,100"
116,2022-05-23 07:50," (Alhambra, Rosemead, Monterey Park, Pasadena, L. A.)",Large Room In House For Rent Private Bedrm Share Bathrm Very quiet,,250.0,https://losangeles.craigslist.org/sgv/apa/d/rosemead-large-room-in-house-for-rent/7474897302.html,850
117,2022-05-23 07:50," (Alhambra, Pasadena, Monterey Park, Rosemead, San Gabriel,)",House Rm For Rent Private Bedrm Share Bathrm Parking Laudry Very quiet,,140.0,https://losangeles.craigslist.org/sgv/apa/d/rosemead-house-rm-for-rent-private/7481426596.html,750
118,2022-05-23 07:00," (27303 N. Sara St., Los Angeles, CA)","Dishwasher, Space Saving Organizer Systems, Children's Play Area",3,1049.0,https://losangeles.craigslist.org/sgv/apa/d/canyon-country-dishwasher-space-saving/7480448520.html,"2,354"
119,2022-05-23 06:27," (28923 N. Prarie Ln, Los Angeles, CA)","Built-in Appliances, Color Co-ordinated Carpet and Blinds, Pantry",3,1128.0,https://losangeles.craigslist.org/sgv/apa/d/canyon-country-built-in-appliances/7479573630.html,"2,253"
120,2022-05-23 06:17, (Pasadena),Wood Floors****Prime Location,,,https://losangeles.craigslist.org/sgv/apa/d/pasadena-wood-floorsprime-location/7486323132.html,"1,445"
121,2022-05-23 06:17, (Pasadena),Excellent 1Bed/1Bath  ▶ Super Spacious,1,,https://losangeles.craigslist.org/sgv/apa/d/pasadena-excellent-1bed-1bath-super/7486317696.html,"1,695"
122,2022-05-23 06:17, (Altadena),Excellent 2/Bed Apartment!***Central Location***Spacious,2,,https://losangeles.craigslist.org/sgv/apa/d/altadena-excellent-bed-apartmentcentral/7485226779.html,"1,795"
123,2022-05-23 06:16, (Pasadena),Beautiful Townhouse! Spacious***Pool***Tennis Court**Prime Location,2,,https://losangeles.craigslist.org/sgv/apa/d/pasadena-beautiful-townhouse/7482822019.html,"3,200"
124,2022-05-23 06:16, (Alhambra),Charming 1 Bedroom!***Spacious***,1,,https://losangeles.craigslist.org/sgv/apa/d/alhambra-charming-bedroomspacious/7481793444.html,"1,695"
125,2022-05-23 06:16, (Pasadena),Excellent Apartment! ★ Spacious**Great Location,1,660.0,https://losangeles.craigslist.org/sgv/apa/d/excellent-apartment-spaciousgreat/7481789875.html,"1,925"
126,2022-05-23 06:16, (Alhambra),Exceptional 1 Bedroom***Spacious***Pool,1,,https://losangeles.craigslist.org/sgv/apa/d/alhambra-exceptional-bedroomspaciouspool/7480710595.html,"1,695"
