,Unnamed: 0,posted,neighborhood,post title,number bedrooms,sqft,URL,price,latlon,y,x
512,512,2022-05-24 20:00, (Santa Monica),Shared 2 bed 1.5 bath apartment in Santa Monica!,2.0,950.0,https://losangeles.craigslist.org/wst/apa/d/santa-monica-shared-bed-15-bath/7485582463.html,"1,500","['34.026800', '-118.473300']",34.026800,-118.473300
513,513,2022-05-24 19:55, (Los Angeles),Village Lofts Unit 303,3.0,1005.0,https://losangeles.craigslist.org/wst/apa/d/los-angeles-village-lofts-unit-303/7487991345.html,"6,500","['34.065129', '-118.451059']",34.065129,-118.451059
514,514,2022-05-24 19:52, (Los Angeles),ROOM,3.0,650.0,https://losangeles.craigslist.org/wst/apa/d/los-angeles-room/7487990513.html,"2,000","['34.099400', '-118.319900']",34.099400,-118.319900
515,515,2022-05-24 19:45," (233 South Barrington Avenue, Los Angeles, CA)","Modern plank flooring, Granite countertops, Balcony or patio",1.0,800.0,https://losangeles.craigslist.org/wst/apa/d/los-angeles-modern-plank-flooring/7487989239.html,"3,223","['34.066000', '-118.474000']",34.066000,-118.474000
516,516,2022-05-24 19:45," (6300 Green Valley Circle, Culver City, CA)","Package lockers with 24-hour access, Ceiling fans, Gas BBQ grills",1.0,710.0,https://losangeles.craigslist.org/wst/apa/d/culver-city-package-lockers-with-24/7487107098.html,"2,615","['33.994900', '-118.399100']",33.994900,-118.399100
517,517,2022-05-24 19:42, (Westwood 90024 Near UCLA),Top Floor 2BR 2BA Penthouse Loft near UCLA w/ High Ceilings!,2.0,,https://losangeles.craigslist.org/wst/apa/d/los-angeles-top-floor-2br-2ba-penthouse/7477161928.html,"4,750","['34.062372', '-118.441479']",34.062372,-118.441479
518,518,2022-05-24 19:40, (Beverly Hills),REMODELED DESIGNER 2+1 in CHARMING 1940's BEVERLY HILLS FOURPLEX,2.0,1300.0,https://losangeles.craigslist.org/wst/apa/d/beverly-hills-remodeled-designer-21-in/7485453506.html,"3,975","['34.064846', '-118.382703']",34.064846,-118.382703
519,519,2022-05-24 19:39, (Downtown Santa Monica),"Internet and cable ready, Onsite Laundry Facilities, Microwave",,326.0,https://losangeles.craigslist.org/wst/apa/d/santa-monica-internet-and-cable-ready/7475741567.html,"2,280","['34.017600', '-118.490700']",34.017600,-118.490700
520,520,2022-05-24 19:35, (Westwood 90024 Near UCLA),Unique Westwood Garden Style 1 Bed 1 Bath Apt Near UCLA,1.0,,https://losangeles.craigslist.org/wst/apa/d/los-angeles-unique-westwood-garden/7486351062.html,"3,050","['34.062576', '-118.441439']",34.062576,-118.441439
521,521,2022-05-24 19:35," (1447 Lincoln Boulevard, Santa Monica, CA)","Emergency Maintenance, Controlled Access, Washbox Dry Cleaning Service",1.0,386.0,https://losangeles.craigslist.org/wst/apa/d/santa-monica-emergency-maintenance/7486338350.html,"2,318","['34.017600', '-118.490700']",34.017600,-118.490700
522,522,2022-05-24 19:34, (westside-southbay-310),Beverly Hills. Beautiful spacious 1-Bedroomin Great location! Move in,1.0,800.0,https://losangeles.craigslist.org/wst/apa/d/beverly-hills-beverly-hills-beautiful/7487986589.html,"2,250","['34.061900', '-118.399500']",34.061900,-118.399500
523,523,2022-05-24 19:32," (375 North La Cienega Boulevard, West Hollywood, CA)","Onsite Concierge, VIP Resident Screening Room, Elevator Access",1.0,672.0,https://losangeles.craigslist.org/wst/apa/d/los-angeles-onsite-concierge-vip/7482413633.html,"4,032","['34.073700', '-118.372000']",34.073700,-118.372000
524,524,2022-05-24 19:31," (550 South Barrington Avenue, Los Angeles, CA)",Up to $1000 in Savings! Call NOW!,1.0,870.0,https://losangeles.craigslist.org/wst/apa/d/los-angeles-up-to-1000-in-savings-call/7486740052.html,"3,125","['34.066000', '-118.474000']",34.066000,-118.474000
525,525,2022-05-24 19:30, (Westwood 90024/UCLA),Unique Westwood 1 Bed / 1 Bath Apt w/ Parking & Private Entrance,1.0,,https://losangeles.craigslist.org/wst/apa/d/los-angeles-unique-westwood-bed-bath/7486350341.html,"2,675","['34.062372', '-118.441479']",34.062372,-118.441479
526,526,2022-05-24 19:30, (Victorville),Look at this 4 bedroom house for RENT - Text Mia to Pre-Qualify,4.0,1534.0,https://losangeles.craigslist.org/wst/apa/d/victorville-look-at-this-bedroom-house/7487968365.html,"2,460","['34.556300', '-117.352800']",34.556300,-117.352800
527,527,2022-05-24 19:28," (1410 5th Street, Santa Monica, CA)","Elfa Closet Systems, Underground Gated Parking, Elevator Access",1.0,639.0,https://losangeles.craigslist.org/wst/apa/d/santa-monica-elfa-closet-systems/7487985172.html,"3,799","['34.017600', '-118.490700']",34.017600,-118.490700
528,528,2022-05-24 19:25, (Westwood 90024),2 bedroom 2 bath apartment with laminate flooring in Westwood!,2.0,,https://losangeles.craigslist.org/wst/apa/d/los-angeles-bedroom-bath-apartment-with/7476344814.html,"3,650","['34.054319', '-118.442263']",34.054319,-118.442263
529,529,2022-05-24 19:22, (Venice Beach),1 bdrm 1 bth,1.0,575.0,https://losangeles.craigslist.org/wst/apa/d/san-pedro-bdrm-bth/7483654744.html,"2,795","['33.727400', '-118.287904']",33.727400,-118.287904
530,530,2022-05-24 19:20," (Westwood 90024/UCLA, Brentwood, West LA, Beverly Hills)",Bright Top Floor Westwood 1BR 1BA Penthouse w/ Parking!,1.0,,https://losangeles.craigslist.org/wst/apa/d/los-angeles-bright-top-floor-westwood/7487104110.html,"2,825","['34.055622', '-118.444774']",34.055622,-118.444774
531,531,2022-05-24 19:15, (Westwood 90024 Near UCLA),Westwood 1 Bed / 1 Bath w/ Kitchen Appliances/Parking/Available June!,1.0,,https://losangeles.craigslist.org/wst/apa/d/los-angeles-westwood-bed-bath-kitchen/7476337782.html,"2,650","['34.062372', '-118.441479']",34.062372,-118.441479
532,532,2022-05-24 19:14, (Hermosa Beach),3 bedroom 1 bathroom beach house,3.0,,https://losangeles.craigslist.org/wst/apa/d/hermosa-beach-bedroom-bathroom-beach/7487978356.html,"4,495","['33.860700', '-118.398500']",33.860700,-118.398500
533,533,2022-05-24 19:10," (550 South Barrington Avenue, Los Angeles, CA)",Now Leasing New Beginnings at Casa Granada,2.0,1300.0,https://losangeles.craigslist.org/wst/apa/d/los-angeles-now-leasing-new-beginnings/7487981043.html,"4,028","['34.066000', '-118.474000']",34.066000,-118.474000
534,534,2022-05-24 19:10, (Westwood 90024),Westwood 2BR 2BA w/ Parking/Kitchen Appliances Near Everything,2.0,,https://losangeles.craigslist.org/wst/apa/d/los-angeles-westwood-2br-2ba-parking/7476337278.html,"3,575","['34.055622', '-118.444774']",34.055622,-118.444774
535,535,2022-05-24 19:09," (1502 Broadway, Santa Monica, CA)","Hardwood-inspired floors, Mecho designer window shades, Bike storage",1.0,625.0,https://losangeles.craigslist.org/wst/apa/d/santa-monica-hardwood-inspired-floors/7487980896.html,"3,635","['34.026800', '-118.473300']",34.026800,-118.473300
536,536,2022-05-24 19:06, (Socal),Renovated 3bd 2bth property,3.0,1222.0,https://losangeles.craigslist.org/wst/apa/d/compton-renovated-3bd-2bth-property/7487021176.html,"1,799","['33.874800', '-118.240200']",33.874800,-118.240200
537,537,2022-05-24 19:05, (Westwood 90024),Westwood Studio Apt w/ Pool/Parking/Spa/Gym Available This School Year,,,https://losangeles.craigslist.org/wst/apa/d/los-angeles-westwood-studio-apt-pool/7482120504.html,"2,200","['34.057597', '-118.444437']",34.057597,-118.444437
538,538,2022-05-24 19:00," (Westwood 90024/UCLA, Brentwood, West LA, Beverly Hills)",Westwood 1 Bed / 1 Bath Apt w/ Balcony/Central Air/Parking+More,1.0,,https://losangeles.craigslist.org/wst/apa/d/los-angeles-westwood-bed-bath-apt/7482496861.html,"2,595","['34.054319', '-118.442263']",34.054319,-118.442263
539,539,2022-05-24 18:56," (4600 Vía Marina, Marina del Rey, CA)","Gas fireplaces, Studio, 1, 2 & 3 bedroom apartments, Billiards room",2.0,1090.0,https://losangeles.craigslist.org/wst/apa/d/marina-del-rey-gas-fireplaces-studio/7483773699.html,"3,780","['33.977900', '-118.452500']",33.977900,-118.452500
540,540,2022-05-24 18:55," (Westwood 90024/UCLA, Brentwood, West LA, Beverly Hills)",Top Floor Front Facing Westwood 3BR 3BA Penthouse w/ Great Views,3.0,,https://losangeles.craigslist.org/wst/apa/d/los-angeles-top-floor-front-facing/7476336482.html,"5,100","['34.057597', '-118.444437']",34.057597,-118.444437
541,541,2022-05-24 18:50, (Westwood 90024),Beautiful Westwood Top Floor 2 Bed Penthouse w/ Parking!,2.0,,https://losangeles.craigslist.org/wst/apa/d/los-angeles-beautiful-westwood-top/7476335729.html,"3,800","['34.055622', '-118.444774']",34.055622,-118.444774
542,542,2022-05-24 18:46," (4560 w. 120th St Hawthorne, CA.)",Lovely 1X1... Waiting for You to Make it Home!!!,1.0,,https://losangeles.craigslist.org/wst/apa/d/hawthorne-lovely-1x1-waiting-for-you-to/7487975255.html,"1,550","['33.923514', '-118.356037']",33.923514,-118.356037
543,543,2022-05-24 18:45, (Westwood 90024),Westwood 1 Bed / Bath Apt w/ Parking Close to Everything!!,1.0,,https://losangeles.craigslist.org/wst/apa/d/los-angeles-westwood-bed-bath-apt/7478004072.html,"2,495","['34.054319', '-118.442263']",34.054319,-118.442263
544,544,2022-05-24 18:44, (playa del rey),$250 per night or weekly / monthly rate TBD - 1 bedroom - 1 bath,1.0,1600.0,https://losangeles.craigslist.org/wst/apa/d/playa-del-rey-250-per-night-or-weekly/7487974777.html,250,"['33.957700', '-118.437300']",33.957700,-118.437300
545,545,2022-05-24 18:40," (Westwood 90024/UCLA, Brentwood, West LA, Beverly Hills)",Top Floor Westwood 2 Bed / 2 Bath w/ Washer / Dryer Near UCLA,2.0,,https://losangeles.craigslist.org/wst/apa/d/los-angeles-top-floor-westwood-bed-bath/7478002967.html,"4,500","['34.062627', '-118.441428']",34.062627,-118.441428
546,546,2022-05-24 18:37, (Century City),Immaculate High Ceiling Century City 2 BR 2 BA,2.0,1150.0,https://losangeles.craigslist.org/wst/apa/d/los-angeles-immaculate-high-ceiling/7487973023.html,"3,800","['34.056760', '-118.423444']",34.056760,-118.423444
547,547,2022-05-24 18:35, (Westwood 90024 Near UCLA),1BR 1BA w/ Washer/Dryer/Westwood/UCLA +Parking,1.0,,https://losangeles.craigslist.org/wst/apa/d/los-angeles-1br-1ba-washer-dryer/7478002175.html,"3,150","['34.062627', '-118.441428']",34.062627,-118.441428
548,548,2022-05-24 18:35, (Beverly Hills),Beverly Hills 1 bdrm 1 bath utilities includ,1.0,1000.0,https://losangeles.craigslist.org/wst/apa/d/beverly-hills-beverly-hills-bdrm-bath/7486720966.html,"2,800","['34.066364', '-118.399313']",34.066364,-118.399313
549,549,2022-05-24 18:35, (Beverly Hills),beverly hills lrg bright 1bd includes utils,1.0,1000.0,https://losangeles.craigslist.org/wst/apa/d/beverly-hills-beverly-hills-lrg-bright/7486722425.html,"2,800","['34.066338', '-118.390948']",34.066338,-118.390948
550,550,2022-05-24 18:31, (Century City – adjacent Beverly Hills),2 Bedroom Century City ✶ Fully Renovated with High Ceilings,2.0,,https://losangeles.craigslist.org/wst/apa/d/los-angeles-bedroom-century-city-fully/7487971325.html,"3,495","['34.054109', '-118.428312']",34.054109,-118.428312
551,551,2022-05-24 18:30, (Beverly Grove),"Up to 4 weeks free! Concierge,Valet,Gym,Rooftop Pool,Zen Garden,Lounge",2.0,1288.0,https://losangeles.craigslist.org/wst/apa/d/los-angeles-up-to-weeks-free/7487971096.html,"7,675","['34.063304', '-118.364299']",34.063304,-118.364299
552,552,2022-05-24 18:30, (Westwood 90024/UCLA),Westwood Top Floor 2 Bed  2 Bath Loft + Extra High Ceilings,2.0,,https://losangeles.craigslist.org/wst/apa/d/los-angeles-westwood-top-floor-bed-bath/7477998516.html,"4,595","['34.062627', '-118.441428']",34.062627,-118.441428
553,553,2022-05-24 18:30," (4171 w. El Segundo Blvd. Hawthorne, Ca)",SPACIOUS SINGLE APT,,,https://losangeles.craigslist.org/wst/apa/d/hawthorne-spacious-single-apt/7487970908.html,"1,300","['33.916314', '-118.347375']",33.916314,-118.347375
554,554,2022-05-24 18:28," (3740 Keystone Ave, Los Angeles, CA)","Elevator, Ceiling Fan, Laundry Facilities on-site",2.0,1000.0,https://losangeles.craigslist.org/wst/apa/d/los-angeles-elevator-ceiling-fan/7479118732.html,"3,405","['34.029000', '-118.400500']",34.029000,-118.400500
555,555,2022-05-24 18:27, (Beverly Grove),"Up to 6 weeks free! Concierge,Valet,Gym,Rooftop Pool,Zen Garden,Lounge",2.0,1702.0,https://losangeles.craigslist.org/wst/apa/d/los-angeles-up-to-weeks-free/7487970276.html,"12,772","['34.063304', '-118.364299']",34.063304,-118.364299
556,556,2022-05-24 18:25, (Beverly Grove),"Up to 4 weeks free! Concierge,Valet,Gym,Rooftop Pool,Zen Garden,Lounge",,559.0,https://losangeles.craigslist.org/wst/apa/d/los-angeles-up-to-weeks-free/7487969600.html,"3,329","['34.063304', '-118.364299']",34.063304,-118.364299
557,557,2022-05-24 18:24, (westside-southbay-310),"Expansive glass windows, Hardwood-style floors, Bike storage",1.0,625.0,https://losangeles.craigslist.org/wst/apa/d/santa-monica-expansive-glass-windows/7487969561.html,"3,635","['34.026800', '-118.473300']",34.026800,-118.473300
558,558,2022-05-24 18:24," (Westwood, UCLA, Brentwood, West LA, Beverly Hills)",Available Now! 2 Bed 2 Bath Apartment in Westwood+Parking,2.0,,https://losangeles.craigslist.org/wst/apa/d/los-angeles-available-now-bed-bath/7481209257.html,"3,700","['34.054809', '-118.442712']",34.054809,-118.442712
559,559,2022-05-24 18:21," (1221 W. 3rd St. , Los Angeles, CA)","Soothing Spa, Den/Study, 24-Hour Doorman",2.0,979.0,https://losangeles.craigslist.org/wst/apa/d/los-angeles-soothing-spa-den-study-24/7487968802.html,"2,734","['34.055900', '-118.266600']",34.055900,-118.266600
560,560,2022-05-24 18:21, (GARDENA),ONE BEDROOM NEWLY RENOVATE APARTMENT,1.0,,https://losangeles.craigslist.org/wst/apa/d/gardena-one-bedroom-newly-renovate/7487968685.html,"1,675","['33.894927', '-118.322411']",33.894927,-118.322411
561,561,2022-05-24 18:21, (FRANKLIN VILLAGE),MAGICAL -- QUAINT -- PATIO ---- ALL utilities included ----- DOGS OK!,2.0,,https://losangeles.craigslist.org/wst/apa/d/los-angeles-magical-quaint-patio-all/7483419404.html,"2,150","['34.105108', '-118.325410']",34.105108,-118.325410
562,562,2022-05-24 18:21, (FRANKLIN VILLAGE),MAGICAL -- QUAINT -- PATIO ---- ALL utilities included ----- DOGS OK!,1.0,,https://losangeles.craigslist.org/wst/apa/d/los-angeles-magical-quaint-patio-all/7483422157.html,"1,775","['34.105108', '-118.325410']",34.105108,-118.325410
563,563,2022-05-24 18:20, (Marina Del Rey Venice Beach),1 Bedroom 1 BA in Marina Del Rey -Patio/Balcony -Renovated -Parking,1.0,750.0,https://losangeles.craigslist.org/wst/apa/d/venice-bedroom-ba-in-marina-del-rey/7484438014.html,"3,033","['33.981644', '-118.463038']",33.981644,-118.463038
564,564,2022-05-24 18:18, (westside-southbay-310),"Hardwood Inspired Flooring, Caesarstone Countertops, Patio/Balcony",1.0,634.0,https://losangeles.craigslist.org/wst/apa/d/santa-monica-hardwood-inspired-flooring/7482795106.html,"3,799","['34.017600', '-118.490700']",34.017600,-118.490700
565,565,2022-05-24 18:18," (6300 Green Valley Circle, Culver City, CA)","Newly renovated starting at $3,091*, w/d and a/c every unit!",1.0,710.0,https://losangeles.craigslist.org/wst/apa/d/culver-city-newly-renovated-starting-at/7487967953.html,"3,091","['33.994900', '-118.399100']",33.994900,-118.399100
566,566,2022-05-24 18:18, (westside-southbay-310),Amazing 1 Bedroom in Torrance | Clubhouse | Swimming Pool,1.0,700.0,https://losangeles.craigslist.org/wst/apa/d/torrance-amazing-bedroom-in-torrance/7484215117.html,"1,950","['33.848315', '-118.362407']",33.848315,-118.362407
567,567,2022-05-24 18:18," (1447 Lincoln Boulevard, Santa Monica, CA)","Emergency Maintenance, Washbox Dry Cleaning Service, Private Balconies",1.0,386.0,https://losangeles.craigslist.org/wst/apa/d/santa-monica-emergency-maintenance/7487967815.html,"2,318","['34.017600', '-118.490700']",34.017600,-118.490700
568,568,2022-05-24 18:17, (Nearby UCLA),"West Los Angeles 2 Bedroom, SS Appliances, Quartz, Plank Flooring",2.0,800.0,https://losangeles.craigslist.org/wst/apa/d/los-angeles-west-los-angeles-bedroom-ss/7484888912.html,"2,795","['34.051509', '-118.445112']",34.051509,-118.445112
569,569,2022-05-24 18:17, (West Hollywood),"🌈1+1 in West Hollywood, BBQ & Picnic Area,  Parking, A/C🌈",1.0,750.0,https://losangeles.craigslist.org/wst/apa/d/los-angeles-11-in-west-hollywood-bbq/7480041881.html,"2,100","['34.094749', '-118.363111']",34.094749,-118.363111
570,570,2022-05-24 18:16, (Westchester/LAX),1 Bedroom in Westchester | Ceiling Fan | Pool | Renovated Unit | A/C,1.0,750.0,https://losangeles.craigslist.org/wst/apa/d/los-angeles-bedroom-in-westchester/7482428013.html,"2,895","['33.959707', '-118.396301']",33.959707,-118.396301
571,571,2022-05-24 18:16, (Brentwood/West Los Angeles),Studio in Brentwood | Wood Floors | Fridge | Pool | Gym,,450.0,https://losangeles.craigslist.org/wst/apa/d/los-angeles-studio-in-brentwood-wood/7485341153.html,"3,195","['34.056295', '-118.467564']",34.056295,-118.467564
572,572,2022-05-24 18:15, (Santa Monica),SANTA MONICA - 2 BD REMODELED,2.0,,https://losangeles.craigslist.org/wst/apa/d/santa-monica-santa-monica-bd-remodeled/7487967083.html,"4,595","['34.034689', '-118.484937']",34.034689,-118.484937
573,573,2022-05-24 18:12, (Westwood Village),"🌠Fully Renovated Efficiency in Westwood, Virtual Tour, Heated Pool🌠",,400.0,https://losangeles.craigslist.org/wst/apa/d/los-angeles-fully-renovated-efficiency/7484435303.html,"2,495","['34.064952', '-118.440655']",34.064952,-118.440655
574,574,2022-05-24 18:12," (375 North La Cienega Boulevard, West Hollywood, CA)","Elfa Closet Systems, Complimentary Package Acceptance, Conference Room",1.0,672.0,https://losangeles.craigslist.org/wst/apa/d/los-angeles-elfa-closet-systems/7484559703.html,"4,032","['34.073700', '-118.372000']",34.073700,-118.372000
575,575,2022-05-24 18:12," (415 Gayley Ave., Los Angeles, CA)",Looking to move this Summer? We've Got What You're Looking For!,1.0,700.0,https://losangeles.craigslist.org/wst/apa/d/los-angeles-looking-to-move-this-summer/7487966185.html,"2,753","['34.063700', '-118.440800']",34.063700,-118.440800
576,576,2022-05-24 18:11, (Near Beverly Hills),"Newly Remodeled 2 Bedroom in Culver City with SPECIALS, Pool",2.0,1100.0,https://losangeles.craigslist.org/wst/apa/d/los-angeles-newly-remodeled-bedroom-in/7477567661.html,"3,395","['34.032788', '-118.394167']",34.032788,-118.394167
577,577,2022-05-24 18:09, (Culver City),!*!*!*!*!*! CULVER CITY - MUST SEE 2 BD !!!!*!*!*!*!*!,2.0,,https://losangeles.craigslist.org/wst/apa/d/culver-city-culver-city-must-see-bd/7486232849.html,"2,795","['34.027909', '-118.382192']",34.027909,-118.382192
578,578,2022-05-24 18:09," (4600 Vía Marina, Marina del Rey, CA)","Free community WiFi, Walk-in closets, 24-hour fitness center",1.0,877.0,https://losangeles.craigslist.org/wst/apa/d/marina-del-rey-free-community-wifi-walk/7476801922.html,"4,321","['33.977900', '-118.452500']",33.977900,-118.452500
579,579,2022-05-24 18:08," (3740 Keystone Ave, Los Angeles, CA)","On-Site Management, Ceiling Fan, Stainless Steel Applicances",2.0,1000.0,https://losangeles.craigslist.org/wst/apa/d/los-angeles-on-site-management-ceiling/7477931233.html,"3,495","['34.029000', '-118.400500']",34.029000,-118.400500
580,580,2022-05-24 18:07, (Lawndale),Get on our waiting list 1+1 cute apartment home,1.0,483.0,https://losangeles.craigslist.org/wst/apa/d/lawndale-get-on-our-waiting-list-11/7487964740.html,"1,900","['33.873614', '-118.354707']",33.873614,-118.354707
581,581,2022-05-24 18:06, (Westwood Village / Close to UCLA),Rooftop Pool + 1 Bedroom Suite in Westwood Village + Resort-Style,1.0,650.0,https://losangeles.craigslist.org/wst/apa/d/los-angeles-rooftop-pool-bedroom-suite/7482513615.html,"3,595","['34.061285', '-118.441743']",34.061285,-118.441743
582,582,2022-05-24 18:06, (westside-southbay-310),"Package Acceptance Services, Modern Kitchen Islands*",1.0,763.0,https://losangeles.craigslist.org/wst/apa/d/marina-del-rey-package-acceptance/7487964375.html,"3,775","['33.973701', '-118.454059']",33.973701,-118.454059
583,583,2022-05-24 18:06, (West Los Angeles / Century City / Westside),Renovated ^ Spa/Hot Tub ^ Sauna ^ 1 Bedroom Suite in Century City,1.0,600.0,https://losangeles.craigslist.org/wst/apa/d/los-angeles-renovated-spa-hot-tub-sauna/7484433612.html,"2,425","['34.038810', '-118.422711']",34.038810,-118.422711
584,584,2022-05-24 18:05, (OPEN HOUSE DAILY 10-5 | Mar Vista / West L.A.),2 WEEKS FREE ~ Air Conditioning ~ 1 Bedroom in Culver City/Westside,1.0,700.0,https://losangeles.craigslist.org/wst/apa/d/los-angeles-weeks-free-air-conditioning/7484433742.html,"2,395","['34.027610', '-118.414211']",34.027610,-118.414211
585,585,2022-05-24 18:05, (Westwood / Close to UCLA),EV Charging Station ^ 2 Bedroom in Westwood ^ Perfect for Students,2.0,1200.0,https://losangeles.craigslist.org/wst/apa/d/los-angeles-ev-charging-station-bedroom/7484433967.html,"3,975","['34.069622', '-118.453915']",34.069622,-118.453915
586,586,2022-05-24 18:05, (Brentwood / Westwood Adjacent),"Wood Style Floors, Granite Counters, Studio Suite in Brentwood",,460.0,https://losangeles.craigslist.org/wst/apa/d/los-angeles-wood-style-floors-granite/7487964108.html,"2,195","['34.057936', '-118.465817']",34.057936,-118.465817
587,587,2022-05-24 18:02, (westside-southbay-310),Beautiful 1 Bedroom Apartment,1.0,669.0,https://losangeles.craigslist.org/wst/apa/d/inglewood-beautiful-bedroom-apartment/7480866460.html,"3,005","['33.937900', '-118.358600']",33.937900,-118.358600
588,588,2022-05-24 18:01, (westside-southbay-310),"Washers & Dryers, Rooftop Deck with BBQs, Covered Seating & Yoga Lawn",,522.0,https://losangeles.craigslist.org/wst/apa/d/carson-washers-dryers-rooftop-deck-with/7487962959.html,"1,946","['33.831675', '-118.265529']",33.831675,-118.265529
589,589,2022-05-24 18:00," (11090 Strathmore Dr, Los Angeles, CA)","Close to Beaches - Ocean Breezes, Ceiling Fan, Plush Carpeting",1.0,450.0,https://losangeles.craigslist.org/wst/apa/d/los-angeles-close-to-beaches-ocean/7486249029.html,"2,315","['34.063919', '-118.452556']",34.063919,-118.452556
590,590,2022-05-24 18:00," (840 Larrabee Street, West Hollywood, CA)","Walking distance to the Beverly Center, Plank flooring, Gas included",1.0,720.0,https://losangeles.craigslist.org/wst/apa/d/west-hollywood-walking-distance-to-the/7486964299.html,"2,918","['34.090600', '-118.378800']",34.090600,-118.378800
591,591,2022-05-24 17:58," (6300 Green Valley Circle, Culver City, CA)","Your urban oasis is here! 1x1 w/ pools, fitness center, BBQs, and more",1.0,740.0,https://losangeles.craigslist.org/wst/apa/d/culver-city-your-urban-oasis-is-here/7486317794.html,"2,702","['33.994900', '-118.399100']",33.994900,-118.399100
592,592,2022-05-24 17:55," (Westwood 90024/UCLA, Brentwood, West LA, Beverly Hills)","Unique Westwood 3 Bed / 2 Bath+Hardwood Floors, Parking",3.0,,https://losangeles.craigslist.org/wst/apa/d/los-angeles-unique-westwood-bed/7487961138.html,"3,950","['34.054809', '-118.442712']",34.054809,-118.442712
593,593,2022-05-24 17:54, (westside-southbay-310),"The Ideal Space to Balance Life, Work and Play! Neptune Marina!",2.0,1223.0,https://losangeles.craigslist.org/wst/apa/d/marina-del-rey-the-ideal-space-to/7487960604.html,"6,210","['33.976670', '-118.453821']",33.976670,-118.453821
594,594,2022-05-24 17:53, (4250 Glencoe Avenue),"Air conditioning, Resident app, Stainless steel appliances",3.0,1667.0,https://losangeles.craigslist.org/wst/apa/d/marina-del-rey-air-conditioning/7487960539.html,"5,640","['33.987945', '-118.440992']",33.987945,-118.440992
595,595,2022-05-24 17:53," (Brentwood, Westside)",Bright two bedroom in the heart of Brentwood,2.0,1439.0,https://losangeles.craigslist.org/wst/apa/d/los-angeles-bright-two-bedroom-in-the/7485868703.html,"5,395","['34.066000', '-118.474000']",34.066000,-118.474000
596,596,2022-05-24 17:52, (Westwood 90024),Westwood 1 Bed / 1 Bath w/ Wood Floors Throughout! +Parking,1.0,,https://losangeles.craigslist.org/wst/apa/d/los-angeles-westwood-bed-bath-wood/7487959647.html,"2,750","['34.057597', '-118.444437']",34.057597,-118.444437
597,597,2022-05-24 17:52, (Malibu),Ocean view 3 Bedrooms  3 Bath House with huge lot in Malibu,3.0,3050.0,https://losangeles.craigslist.org/wst/apa/d/malibu-ocean-view-bedrooms-bath-house/7481633021.html,"12,500","['34.035891', '-118.710752']",34.035891,-118.710752
598,598,2022-05-24 17:50, (10833 Wilshire Blvd.),"Penthouse Apartment-valet, 24-hour gym, pool/jacuzzi, concierge",2.0,1209.0,https://losangeles.craigslist.org/wst/apa/d/los-angeles-penthouse-apartment-valet/7487959485.html,"5,972","['34.063700', '-118.440800']",34.063700,-118.440800
599,599,2022-05-24 17:49, (westside-southbay-310),"Parcel Pending Package Lockers, Availability 24 Hours, Recycling",2.0,1013.0,https://losangeles.craigslist.org/wst/apa/d/inglewood-parcel-pending-package/7487959093.html,"4,164","['33.937900', '-118.358600']",33.937900,-118.358600
600,600,2022-05-24 17:47, (westside-southbay-310),"Quartz Countertops, Luxurious Bathrooms, Custom Tile Backsplash",,458.0,https://losangeles.craigslist.org/wst/apa/d/santa-monica-quartz-countertops/7487958419.html,"3,634","['34.016311', '-118.487410']",34.016311,-118.487410
601,601,2022-05-24 17:42, (westside-southbay-310),"Garage, Fireplace, Elevator",2.0,,https://losangeles.craigslist.org/wst/apa/d/los-angeles-garage-fireplace-elevator/7485369018.html,"3,495","['34.066000', '-118.474000']",34.066000,-118.474000
602,602,2022-05-24 17:38, (Culver City),"Pets with Limitations, Recessed Lighting Fixtures, Large Patios/Decks",2.0,1228.0,https://losangeles.craigslist.org/wst/apa/d/culver-city-pets-with-limitations/7485676577.html,"5,280","['34.016800', '-118.397300']",34.016800,-118.397300
603,603,2022-05-24 17:36," (555 Levering Ave, Los Angeles, CA)",Experience the Lifestyle for Fall 2022-2023. Pre-Lease Today.,,525.0,https://losangeles.craigslist.org/wst/apa/d/los-angeles-experience-the-lifestyle/7487955284.html,"2,284","['34.063700', '-118.440800']",34.063700,-118.440800
604,604,2022-05-24 17:36, (Mar Vista),"Window Coverings, Secured Parking, Air Conditioning",2.0,897.0,https://losangeles.craigslist.org/wst/apa/d/los-angeles-window-coverings-secured/7481517808.html,"3,250","['33.985300', '-118.370700']",33.985300,-118.370700
605,605,2022-05-24 17:35," (6300 Green Valley Circle, Culver City, CA)","Newly renovated starting at $3,091*, plank flooring, big patios, a/c!",1.0,710.0,https://losangeles.craigslist.org/wst/apa/d/culver-city-newly-renovated-starting-at/7487074792.html,"3,091","['33.994900', '-118.399100']",33.994900,-118.399100
606,606,2022-05-24 17:34," (1447 Lincoln Boulevard, Santa Monica, CA)","Private Balconies, Elfa Closet System, Controlled Access",1.0,386.0,https://losangeles.craigslist.org/wst/apa/d/santa-monica-private-balconies-elfa/7486298272.html,"2,318","['34.017600', '-118.490700']",34.017600,-118.490700
607,607,2022-05-24 17:32, (Venice),"Efficiency in Beautiful Venice ~ BBQ Grill, Fridge, Won't Last!",,260.0,https://losangeles.craigslist.org/wst/apa/d/venice-efficiency-in-beautiful-venice/7487941813.html,"1,495","['33.998066', '-118.477006']",33.998066,-118.477006
